entity	mutation_type	AUROC
MEL	SNV	0.4166666666666667
MEL	Fusion gene	0.41666666666666663
MEL	INDEL	0.5
MEL	combined	0.4166666666666667
MEL	SNV	0.8333333333333334
MEL	Fusion gene	0.2222222222222222
MEL	INDEL	0.9583333333333334
MEL	combined	1
MEL	SNV	0.6111111111111112
MEL	Fusion gene	0.8333333333333334
MEL	INDEL	0.5555555555555556
MEL	combined	0.6111111111111112
MEL	SNV	0.888888888888889
MEL	Fusion gene	0.2777777777777778
MEL	INDEL	0.9166666666666666
MEL	combined	0.888888888888889
MEL	SNV	0.6666666666666666
MEL	Fusion gene	0.7222222222222222
MEL	INDEL	0.4444444444444444
MEL	combined	0.6666666666666666
MEL	SNV	0.7777777777777778
MEL	Fusion gene	0.7222222222222222
MEL	INDEL	0.6388888888888888
MEL	combined	0.7777777777777778
MEL	SNV	0.6666666666666666
MEL	Fusion gene	0.6111111111111112
MEL	INDEL	0.6944444444444445
MEL	combined	0.7222222222222222
MEL	SNV	0.47619047619047616
MEL	Fusion gene	0.5
MEL	INDEL	0.6428571428571428
MEL	combined	0.40476190476190477
MEL	SNV	0.8333333333333334
MEL	Fusion gene	0.9583333333333334
MEL	INDEL	0.625
MEL	combined	0.8333333333333334
MEL	SNV	0.5
MEL	Fusion gene	0.6666666666666666
MEL	INDEL	0.5416666666666667
MEL	combined	0.5
MEL	SNV	0.8333333333333334
MEL	Fusion gene	0.16666666666666666
MEL	INDEL	0.8333333333333334
MEL	combined	0.8333333333333334
MEL	SNV	0.5833333333333334
MEL	Fusion gene	0.45833333333333337
MEL	INDEL	0.6666666666666666
MEL	combined	0.5833333333333334
MEL	SNV	0.8333333333333334
MEL	Fusion gene	0.5555555555555556
MEL	INDEL	0.7777777777777778
MEL	combined	0.8333333333333334
MEL	SNV	0.5555555555555556
MEL	Fusion gene	0.2222222222222222
MEL	INDEL	0.6666666666666667
MEL	combined	0.5555555555555556
RCC	SNV	0.2857142857142857
RCC	Fusion gene	0.39285714285714285
RCC	INDEL	0.32142857142857145
RCC	combined	0.2857142857142857
RCC	SNV	0.8333333333333334
RCC	Fusion gene	0.16666666666666663
RCC	INDEL	0.6666666666666666
RCC	combined	0.6666666666666666
RCC	SNV	0.4166666666666667
RCC	Fusion gene	0.75
RCC	INDEL	0.25
RCC	combined	0.4166666666666667
RCC	SNV	0.75
RCC	Fusion gene	1
RCC	INDEL	0.7916666666666666
RCC	combined	0.75
RCC	SNV	0.8214285714285715
RCC	Fusion gene	0.4285714285714286
RCC	INDEL	0.75
RCC	combined	0.7857142857142857
RCC	SNV	0.7083333333333334
RCC	Fusion gene	0.41666666666666663
RCC	INDEL	1
RCC	combined	0.6666666666666666
RCC	SNV	0.20833333333333331
RCC	Fusion gene	0.5
RCC	INDEL	0.2916666666666667
RCC	combined	0.41666666666666663
RCC	SNV	1
RCC	Fusion gene	0.2142857142857143
RCC	INDEL	0.5
RCC	combined	1
RCC	SNV	0.75
RCC	Fusion gene	0
RCC	INDEL	0.7083333333333334
RCC	combined	0.75
RCC	SNV	0.8571428571428571
RCC	Fusion gene	0.28571428571428575
RCC	INDEL	0.6428571428571428
RCC	combined	0.8571428571428571
RCC	SNV	0
RCC	Fusion gene	0.5714285714285714
RCC	INDEL	0.07142857142857145
RCC	combined	0
RCC	SNV	0.3333333333333333
RCC	Fusion gene	0.3333333333333333
RCC	INDEL	0.29166666666666663
RCC	combined	0.25
RCC	SNV	0.7142857142857143
RCC	Fusion gene	0.5
RCC	INDEL	0.7857142857142857
RCC	combined	0.6785714285714286
RCC	SNV	1
RCC	Fusion gene	0.25
RCC	INDEL	0.5833333333333334
RCC	combined	0.8333333333333334
RCC	SNV	0.6666666666666666
RCC	Fusion gene	0.375
RCC	INDEL	0.8333333333333334
RCC	combined	0.6666666666666666
RCC	SNV	0.3333333333333333
RCC	Fusion gene	0.5833333333333333
RCC	INDEL	0.5
RCC	combined	0.41666666666666663
RCC	SNV	0
RCC	Fusion gene	0.7083333333333334
RCC	INDEL	0.20833333333333334
RCC	combined	0.3333333333333333
RCC	SNV	0.8571428571428571
RCC	Fusion gene	0.2857142857142857
RCC	INDEL	0.8571428571428571
RCC	combined	0.8571428571428571
RCC	SNV	0.8333333333333334
RCC	Fusion gene	0.3333333333333333
RCC	INDEL	0.75
RCC	combined	0.9166666666666666
RCC	SNV	0.7857142857142857
RCC	Fusion gene	1
RCC	INDEL	0.7857142857142857
RCC	combined	0.7857142857142857
RCC	SNV	0.5
RCC	Fusion gene	0.16666666666666663
RCC	INDEL	0.7083333333333334
RCC	combined	0.4166666666666667
RCC	SNV	0.9166666666666666
RCC	Fusion gene	0.41666666666666663
RCC	INDEL	0.45833333333333337
RCC	combined	0.8333333333333334
RCC	SNV	0.5
RCC	Fusion gene	0.8333333333333334
RCC	INDEL	0.5833333333333333
RCC	combined	0.5
RCC	SNV	0.42857142857142855
RCC	Fusion gene	0.4285714285714286
RCC	INDEL	0.5
RCC	combined	0.42857142857142855
RCC	SNV	0.75
RCC	Fusion gene	0.04166666666666666
RCC	INDEL	0.7083333333333334
RCC	combined	0.6666666666666666
RCC	SNV	0.8333333333333334
RCC	Fusion gene	0.7083333333333334
RCC	INDEL	0.45833333333333337
RCC	combined	0.8333333333333334
RCC	SNV	0.35714285714285715
RCC	Fusion gene	0.5714285714285714
RCC	INDEL	0.2857142857142857
RCC	combined	0.2857142857142857
RCC	SNV	0.8571428571428571
RCC	Fusion gene	0.5714285714285714
RCC	INDEL	0.6071428571428572
RCC	combined	0.7857142857142857
RCC	SNV	0.8333333333333334
RCC	Fusion gene	0.5416666666666666
RCC	INDEL	1
RCC	combined	0.8333333333333334
RCC	SNV	0.5
RCC	Fusion gene	0.5357142857142858
RCC	INDEL	0.5357142857142857
RCC	combined	0.5
RCC	SNV	0.25
RCC	Fusion gene	0.33333333333333337
RCC	INDEL	0.375
RCC	combined	0.41666666666666663
RCC	SNV	0.6785714285714286
RCC	Fusion gene	0.1785714285714286
RCC	INDEL	0.8214285714285715
RCC	combined	0.7142857142857143
RCC	SNV	0.9166666666666666
RCC	Fusion gene	0.375
RCC	INDEL	0.7916666666666666
RCC	combined	0.9166666666666666
RCC	SNV	0.5
RCC	Fusion gene	0.9285714285714285
RCC	INDEL	0.32142857142857145
RCC	combined	0.4285714285714286
RCC	SNV	1
RCC	Fusion gene	0.5
RCC	INDEL	0.8571428571428571
RCC	combined	1
RCC	SNV	0.75
RCC	Fusion gene	0.5833333333333334
RCC	INDEL	0.7083333333333334
RCC	combined	0.75
RCC	SNV	0.35714285714285715
RCC	Fusion gene	0.5
RCC	INDEL	0.14285714285714288
RCC	combined	0.35714285714285715
RCC	SNV	0.6666666666666666
RCC	Fusion gene	0.25
RCC	INDEL	0.5833333333333334
RCC	combined	0.6666666666666666
RCC	SNV	0.4166666666666667
RCC	Fusion gene	0.625
RCC	INDEL	0.7916666666666666
RCC	combined	0.5
RCC	SNV	1
RCC	Fusion gene	0.25
RCC	INDEL	0.5833333333333334
RCC	combined	1
RCC	SNV	0.7083333333333334
RCC	Fusion gene	0.625
RCC	INDEL	0.8333333333333334
RCC	combined	0.75
RCC	SNV	0.9285714285714285
RCC	Fusion gene	0.5714285714285714
RCC	INDEL	0.8571428571428571
RCC	combined	0.9285714285714285
RCC	SNV	0.8571428571428571
RCC	Fusion gene	0.3571428571428572
RCC	INDEL	0.6428571428571428
RCC	combined	0.7142857142857143
RCC	SNV	0.25
RCC	Fusion gene	0.625
RCC	INDEL	0
RCC	combined	0.33333333333333337
RCC	SNV	0.8333333333333334
RCC	Fusion gene	1
RCC	INDEL	0.6666666666666666
RCC	combined	0.8333333333333334
RCC	SNV	0.5
RCC	Fusion gene	0.20833333333333334
RCC	INDEL	0.5
RCC	combined	0.5
RCC	SNV	0.8571428571428571
RCC	Fusion gene	0.07142857142857145
RCC	INDEL	0.9285714285714285
RCC	combined	0.8571428571428571
RCC	SNV	0.8333333333333334
RCC	Fusion gene	0.16666666666666663
RCC	INDEL	0.16666666666666663
RCC	combined	0.5
RCC	SNV	0.14285714285714285
RCC	Fusion gene	0.75
RCC	INDEL	0.3928571428571429
RCC	combined	0.14285714285714285
RCC	SNV	0.41666666666666663
RCC	Fusion gene	0.125
RCC	INDEL	0.7083333333333334
RCC	combined	0.45833333333333337
RCC	SNV	0.7142857142857143
RCC	Fusion gene	0.5
RCC	INDEL	0.8571428571428571
RCC	combined	0.7142857142857143
RCC	SNV	0.5714285714285714
RCC	Fusion gene	0.5714285714285714
RCC	INDEL	0.6785714285714286
RCC	combined	0.5714285714285714
RCC	SNV	0.6071428571428572
RCC	Fusion gene	0.2857142857142857
RCC	INDEL	0.75
RCC	combined	0.5
RCC	SNV	1
RCC	Fusion gene	1
RCC	INDEL	0.5833333333333334
RCC	combined	1
RCC	SNV	0.8333333333333334
RCC	Fusion gene	0.75
RCC	INDEL	0.45833333333333337
RCC	combined	0.8333333333333334
RCC	SNV	0.5833333333333333
RCC	Fusion gene	0.25
RCC	INDEL	0.45833333333333337
RCC	combined	0.5
RCC	SNV	0.8333333333333334
RCC	Fusion gene	0.375
RCC	INDEL	0.7083333333333334
RCC	combined	0.75
RCC	SNV	0.41666666666666663
RCC	Fusion gene	0.16666666666666669
RCC	INDEL	0.5416666666666667
RCC	combined	0.3333333333333333
RCC	SNV	0.8333333333333334
RCC	Fusion gene	0.5
RCC	INDEL	0.5833333333333333
RCC	combined	0.75
RCC	SNV	0.07142857142857145
RCC	Fusion gene	0.5357142857142858
RCC	INDEL	0.035714285714285726
RCC	combined	0.2857142857142857
RCC	SNV	0.5833333333333333
RCC	Fusion gene	0.25
RCC	INDEL	0.8333333333333334
RCC	combined	0.5833333333333333
RCC	SNV	0.3333333333333333
RCC	Fusion gene	0.875
RCC	INDEL	0.41666666666666663
RCC	combined	0.33333333333333337
RCC	SNV	0.8571428571428571
RCC	Fusion gene	0
RCC	INDEL	0.9285714285714286
RCC	combined	0.8571428571428571
RCC	SNV	1
RCC	Fusion gene	0
RCC	INDEL	0.4285714285714286
RCC	combined	1
RCC	SNV	0.25
RCC	Fusion gene	0.3333333333333333
RCC	INDEL	0.33333333333333337
RCC	combined	0.5
RCC	SNV	1
RCC	Fusion gene	0.7083333333333334
RCC	INDEL	1
RCC	combined	1
RCC	SNV	0.35714285714285715
RCC	Fusion gene	0.7142857142857143
RCC	INDEL	0.5714285714285714
RCC	combined	0.35714285714285715
RCC	SNV	0.5
RCC	Fusion gene	0.6666666666666667
RCC	INDEL	0.5
RCC	combined	0.5
RCC	SNV	0.7916666666666666
RCC	Fusion gene	0.33333333333333337
RCC	INDEL	0.4166666666666667
RCC	combined	0.7083333333333334
RCC	SNV	0.8571428571428571
RCC	Fusion gene	0.6428571428571429
RCC	INDEL	0.6071428571428572
RCC	combined	0.8571428571428571
RCC	SNV	0.6666666666666666
RCC	Fusion gene	0.7083333333333334
RCC	INDEL	0.5833333333333334
RCC	combined	0.75
RCC	SNV	0.5
RCC	Fusion gene	0.6666666666666667
RCC	INDEL	0.7916666666666666
RCC	combined	0.3333333333333333
RCC	SNV	0.7142857142857143
RCC	Fusion gene	0.2857142857142857
RCC	INDEL	0.8571428571428571
RCC	combined	0.7142857142857143
RCC	SNV	0.5
RCC	Fusion gene	0.07142857142857142
RCC	INDEL	0.2142857142857143
RCC	combined	0.35714285714285715
RCC	SNV	0.6666666666666666
RCC	Fusion gene	0.6666666666666666
RCC	INDEL	0.33333333333333337
RCC	combined	0.5
RCC	SNV	0.7857142857142857
RCC	Fusion gene	0.32142857142857145
RCC	INDEL	0.5357142857142857
RCC	combined	0.7857142857142857
RCC	SNV	0.5
RCC	Fusion gene	0
RCC	INDEL	0.5714285714285714
RCC	combined	0.42857142857142855
RCC	SNV	0.16666666666666669
RCC	Fusion gene	0.875
RCC	INDEL	0.4166666666666667
RCC	combined	0.16666666666666669
RCC	SNV	0.7916666666666666
RCC	Fusion gene	0.625
RCC	INDEL	0.75
RCC	combined	0.9166666666666666
RCC	SNV	0.8333333333333334
RCC	Fusion gene	0.5833333333333334
RCC	INDEL	0.8333333333333334
RCC	combined	0.8333333333333334
RCC	SNV	0.7857142857142857
RCC	Fusion gene	0.5
RCC	INDEL	0.6428571428571429
RCC	combined	0.7857142857142857
RCC	SNV	0.7142857142857143
RCC	Fusion gene	0.5
RCC	INDEL	0.5
RCC	combined	0.7142857142857143
RCC	SNV	0.5
RCC	Fusion gene	0.25
RCC	INDEL	0.7857142857142857
RCC	combined	0.5
RCC	SNV	0.6666666666666666
RCC	Fusion gene	0.33333333333333337
RCC	INDEL	0.33333333333333337
RCC	combined	0.6666666666666666
RCC	SNV	0
RCC	Fusion gene	0.33333333333333337
RCC	INDEL	0
RCC	combined	0
RCC	SNV	0.8333333333333334
RCC	Fusion gene	0.7083333333333334
RCC	INDEL	0.6666666666666666
RCC	combined	0.8333333333333334
RCC	SNV	0.6666666666666666
RCC	Fusion gene	0.5833333333333334
RCC	INDEL	0.5833333333333334
RCC	combined	0.6666666666666666
RCC	SNV	0.6428571428571429
RCC	Fusion gene	0.4285714285714286
RCC	INDEL	0.75
RCC	combined	0.6428571428571429
RCC	SNV	0.875
RCC	Fusion gene	0.4166666666666667
RCC	INDEL	0.75
RCC	combined	0.6666666666666666
RCC	SNV	0.5
RCC	Fusion gene	0.4583333333333333
RCC	INDEL	0.5833333333333333
RCC	combined	0.5
RCC	SNV	0.5416666666666667
RCC	Fusion gene	0.7916666666666666
RCC	INDEL	0.6666666666666666
RCC	combined	0.6666666666666666
RCC	SNV	1
RCC	Fusion gene	1
RCC	INDEL	1
RCC	combined	1
RCC	SNV	0.6666666666666666
RCC	Fusion gene	0.4166666666666667
RCC	INDEL	0.3333333333333333
RCC	combined	0.5
RCC	SNV	0.7142857142857143
RCC	Fusion gene	0
RCC	INDEL	0.7142857142857143
RCC	combined	0.7857142857142857
RCC	SNV	0.75
RCC	Fusion gene	0.16666666666666669
RCC	INDEL	0.5
RCC	combined	0.6666666666666666
RCC	SNV	0.4166666666666667
RCC	Fusion gene	0.6666666666666666
RCC	INDEL	0.375
RCC	combined	0.4166666666666667
RCC	SNV	0.5
RCC	Fusion gene	0.32142857142857145
RCC	INDEL	0.6071428571428572
RCC	combined	0.4285714285714286
RCC	SNV	0.3333333333333333
RCC	Fusion gene	0.5
RCC	INDEL	0.20833333333333334
RCC	combined	0.08333333333333331
RCC	SNV	0.7142857142857143
RCC	Fusion gene	0.4285714285714286
RCC	INDEL	0.4285714285714286
RCC	combined	0.7142857142857143
RCC	SNV	0.6666666666666666
RCC	Fusion gene	0.33333333333333337
RCC	INDEL	0.7083333333333334
RCC	combined	0.8333333333333334
