Best_rank_MHCI_score,Best_rank_MHCII_score,rnaExpression,Pathogensimiliarity_MHCI_9mer,Pathogensimiliarity_MHCII,Selfsimilarity_MHCI,Selfsimilarity_MHCII,rnaVariantAlleleFrequency,Amplitude_MHCII_rank,Amplitude_MHCI_affinity,DAI_MHCI_affinity,Dissimilarity_MHCI,Generator_rate_MHCI,Generator_rate_MHCII,IEDB_Immunogenicity_MHCI,IEDB_Immunogenicity_MHCII,MixMHC2pred_best_rank,MixMHCpred_best_rank,PHBR_I,PHBR_II,vaxrank_binding_score,Hex_alignment_score_MHCI,Hex_alignment_score_MHCII,Priority_score,Recognition_Potential_MHCI_9mer,vaxrank_total_score,PRIME_best_rank,binary_response,id
99.705,94.79,2,0,0,0.03253606488534477,0.15119072638653563,0.5,2.9885,1.0421,0.57,1,1,0,-0.04303,-0.13736,99.646,99.2,99.09328,99.9654,5.1197,181,212,0.24098,0,5.1197,99.6,0,miao_PtRCC_90
99.731,98.96,0,0,0,0.07952800791214243,0.18345058582501184,0,5.5961,34.85,13650,1,1,0,-0.07145,0.04584,98.98,99.4,99.28844,99.9654,1.5448,137,216,0,0,0,99.9,0,miao_PtRCC_90
99.739,16.17,0,0,0,0.09806092960199642,0.0050234583349979545,0,0,5.1128,685.82,6.599999999999939e-4,0,29,-0.07097,-1.3188,26.799999999999997,97,99.32218,99.9654,1.7102,185,119,0,0,0,99.5,0,miao_PtRCC_90
99.572,92.75,2,0.01511,0,0.010023332382431582,0.21111003115125326,0.01162790697674418,1.9862,0.14561,5898.6,1,0,0,-0.04954,-0.67337,87.7,98,98.3126,99.9654,0,163,149,0.00561,0.0022,0,90,1,miao_PtRCC_93
99.803,99.04,0,0,0,0.11052363985257119,0.27620810640126325,0,58.094,0.48084,1526,1,0,1,-0.06348,0.11398,97.78,99.6,99.16826,99.9654,0,117,301,0,0,0,99.96,1,miao_PtRCC_93
92.628,88.2,0,0,0,0.048421046528157596,0.02950891101339881,0,5.8678,0.20601,-2589.7,1,0,0,-0.33629,-0.1322,99.294,98,88.615,99.9654,0,172,273,0,0,0,80,1,miao_PtRCC_93
99.97,99.83,2,0,0,0.10639918411882288,0.21035887481770787,0.0144927536231884,392.76,0.528,-396.51,1,0,1,-0.04316,-0.18478,99.721,99.8,99.8336,99.9654,0.00974,173,354,0.0131,0,2.8e-4,99.8,1,miao_PtRCC_93
99.927,99.17,7,0.5,0.5,0.15205142761547885,0.31635445300896525,0.01217391304347825,86.325,84.162,1617.5,1,2,1,0.37735,0.58099,96.03,98,99.74121,99.9654,4.0202,202,229,0.01213,42.081,0.34259,99.9,1,miao_PtRCC_93
99.904,89.82,3,0.5,0.50191,0.09950067075972813,0.20690603036973798,0.0046875,4.0167,2.5434,12,1,2,0,-0.00703,0.4162,95.47,99.5,99.55249,99.9654,3.1011,197,332,0.00437,1.2717,0.04361,99.7,1,miao_PtRCC_93
94.69,94.66,0,0,0,0.11798008780149227,0.30835915930830016,0,9.7547,0.21321,-3409,1,0,0,-0.00383,0.28945,96.26,94,91.1099,99.9654,0,262,365,0,0,0,94,1,miao_PtRCC_93
97.65,99.1,3,0,0.75,0.11222326092291124,0.29883851944763984,0.00699300699300699,86.156,1.0019,23840,1,0,2,0.1856,0.49264,99.759,99.3,96.1568,99.9654,0,159,233,0.00103,0,0,99.8,1,miao_PtRCC_93
99.283,98.33,0,0,1,0.06851284634751698,0.21953204752391142,0,29.952,0.15839,-134.01,1,0,0,0.25603,-0.57332,87.9,99.5,97.789,99.9654,0.86028,154,260,0,0,0,99.7,1,miao_PtRCC_93
99.882,95.23,3,0,0.01523,0.03826126757818782,0.32715949535808164,0.01530612244897959,10.296,8.6208,1111.3,1,1,0,0.22246,0.58772,97.07,99.4,99.55046,99.9654,1.9531,125,334,0.01142,0,0.08968,99.94,1,miao_PtRCC_93
99.903,91.7,4,0,1.2e-4,0.09861918098197842,0.22898521972488006,0.05333333333333334,0.11325,33.807,1858.7,1,2,0,0.20472,-0.51801,92.7,99.6,99.49841,99.9654,2.5269,159,191,0.04682,0,0.53906,99.91,1,miao_PtRCC_93
99.969,97.1,3,0,0,0.08468624987902162,0.3113333862999965,0.01083032490974729,3.0276,150.85,3464.6,0.99999,1,0,0.01637,0.53804,98.68,99.6,99.88227,99.9654,8.0129,215,259,0.00948,0,0.26035,99.91,1,miao_PtRCC_93
99.16,98.44,0,0,0,0.05424954510340818,0.18105661845953602,0,4.8013,0.93983,6817.9,0.99872,0,0,0.20871,-0.12427,95.27,99.7,97.6826,99.9654,0,198,242,0,0,0,99.5,1,miao_PtRCC_93
99.844,98.71,6,0,1,0.16603110280801137,0.17577659071615082,0.3157894736842105,66.186,1.5737,36.37,1,1,2,0.40359,0.76128,97.67,99.8,99.66606,99.9654,3.3342,262,291,0.30626,0,6.3174,99.97,1,miao_PtRCC_93
98.013,99.08,2,0,0,0.08247900748353199,0.10885512419258536,0.02409638554216868,0.3913,1.9049,3389.8,1,0,1,-0.46205,-0.83075,92.99,96,94.4441,99.9654,0.01478,201,171,0.01199,0,7.1e-4,93,1,miao_PtRCC_93
99.858,96.45,3,0,0,0.037129162485823985,0.2132268973039555,0.00427350427350427,17.563,2.8602,31.08,0.99997,4,0,-0.09144,0.066,99.043,99.4,99.72952,99.9654,5.0839,163,242,0.00319,0,0.06518,99.8,1,miao_PtRCC_93
98.96,65.68,2,0,0,0.041085024682798954,0.19709910585111334,0.00144717800289435,2.0067,0.65397,-185.34,5.899999999999794e-4,0,0,-0.42312,-0.24888,97.4,97,97.154,99.9654,0.03016,153,183,0.00122,0,9e-5,99.3,1,miao_PtRCC_93
98.96,65.68,2,0,0,0.041085024682798954,0.19709910585111334,0.07142857142857142,2.0067,0.65397,-185.34,5.899999999999794e-4,0,0,-0.42312,-0.24888,97.4,97,97.154,99.9654,0.03016,153,183,0.0601,0,0.00431,99.3,1,miao_PtRCC_93
99.931,81.93,2,0,0,0.057539835240736026,0.15974631065543543,0.03846153846153846,1.4128,0.82757,-21,1,0,0,-0.39448,-0.36831,98.8,99.3,99.71592,99.9654,2.5822,144,215,0.02781,0,0.19863,99.8,1,miao_PtRCC_93
99.043,94.03,2,0,0,0.10296658855935681,0.18283382124858305,0.14285714285714285,7.0704,18.77,1909.2,0.99904,0,0,0.06924,-0.05342,99.897,96,98.428,99.9654,0.95577,174,330,0.12938,0,0.27308,99.8,1,miao_PtRCC_93
98.573,93.81,0,0,0.99997,0.06437625285213278,0.17557742641887952,0,6.3796,0.35221,-645.67,1,0,0,-0.27227,-0.05135,99.541,97,96.9582,99.9654,0,110,253,0,0,0,98,1,miao_PtRCC_93
99.928,75.62,0,0,1.2e-4,0.12398985816361063,0.27976775674853815,0,3.8966,12.462,293.11,1,3,0,0.19015,-0.20147,90.82,99.7,99.7524,99.9654,4.2465,219,364,0,0,0,99.94,1,miao_PtRCC_93
93.929,83.77,3,0,0.99994,0.09842266842757241,0.242630034682207,0.14285714285714285,0.82871,0.3036,26589,1,0,0,-0.09306,-0.00401,91.23,87,89.755,99.9654,0,177,208,0,0,0,94,0,miao_PtRCC_96
99.383,96.79,2,0,0.99999,0.09178461912351565,0.23691022923769334,0.01941747572815533,0.05296,1.1277,3495.6,1,0,1,-0.19926,-0.04617,95.16,97,97.9153,99.9654,6e-5,163,331,0.0187,0,0,98,0,miao_PtRCC_96
99.528,96.44,3,0,0,0.09096365340984358,0.21658620890724234,0.01435406698564593,0.66011,3.0835,279.16,1,0,0,0.14268,0.06026,87.6,95,98.8433,99.9654,2.4679,244,360,0.01405,0,0.10627,99.6,0,miao_PtRCC_96
95.164,16.17,1,1,1,0.008510767197574043,0.24400689261989528,0.00520833333333333,1.0615,0.34957,1914.1,1,0,0,-0.08155,-0.07335,80.5,95,88.731,99.9654,0,173,329,0,0.11276,0,97,0,miao_PtRCC_96
99.817,99.9,2,0,6e-5,0.07431674933388444,0.1553136415640003,0.00952380952380952,55.7,0.84278,22327,1,0,4,-0.08394,0.16721,99.9644,99.6,99.16649,99.9654,0,139,283,0.00918,0,0,99.8,0,miao_PtRCC_96
99.975,99.13,3,0,0,0.08481841552505265,0.18697489472913942,0.00394736842105263,5.1494,1.1029,4.26,1,1,1,-0.45966,-0.06312,99.849,99.8,99.91045,99.9654,12.093,207,280,0.00392,0,0.14321,99.98,0,miao_PtRCC_96
99.975,98.72,3,0.01511,0.99239,0.08481841552505265,0.02410706613896041,0.0042796005706134,20.414,5.4413,9959,1,0,0,-0.2133,0.13778,96.53,99.8,99.8593,99.9654,0.62581,187,390,0.00426,0.08224,0.00803,99.91,0,miao_PtRCC_96
99.64,98.25,2,0,0,0.08288533960791045,0.24075910768286157,0.02985074626865672,0.73143,1.3624,5906.7,1,0,1,-0.2417,-0.22718,98.78,97,99.11531,99.9654,1.3e-4,173,304,0.02697,0,1e-5,99.1,0,miao_PtRCC_96
99.902,71.11,2,0,1,0.03953594815978645,0.28022505850653934,0.00490196078431372,3.2883,26.392,26667,0.99847,0,0,-0.3404,-0.51973,85.5,99.8,99.5279,99.9654,1.3344,193,198,0.00473,0,0.01308,99.95,0,miao_PtRCC_96
88.726,98.09,4,0,0,0.06925769388119118,0.1234647497812208,0.0078125,5.2356,0.16882,-6717.9,1,0,0,-0.07876,0.19555,88.2,70,79.536,99.9654,0,157,241,0,0,0,0,0,miao_PtRCC_96
98.023,99.44,5,0,1,0.08531198323299516,0.210465357218101,0.02242152466367713,27.286,0.32589,-1796.5,0.99997,0,6,0.37002,0.18154,99.698,94,96.4609,99.9654,0,225,441,0.0089,0,0,99.3,0,miao_PtRCC_96
99.27,99.28,3,0,0,0.033931289372822415,0.1762479220554688,0.02040816326530611,48.042,0.4172,-931.68,1,0,2,-0.02405,-0.06754,99.65,98,97.8237,99.9654,0,140,249,0.0152,0,0,98,0,miao_PtRCC_96
98.632,99.76,2,0,0,0.07456433499841164,0.18973742861845522,0.01142857142857142,57.375,0.10241,-1331.8,1,0,4,0.189,-0.03474,98.62,96,96.9808,99.9654,5.5e-4,126,249,0.01057,0,1e-5,98,0,miao_PtRCC_96
99.946,96.73,11,6e-5,0.99994,0.11015786539859296,0.21281117254206428,0.05882352941176471,16.618,7.1284,1187.4,1,1,0,0.05501,-0.18895,96.38,99.7,99.78371,99.9654,0.89218,199,177,0.05147,9e-5,0.57729,99.8,0,miao_PtRCC_99
95.083,68.71000000000001,0,0,0,0.12427772564916517,0.19692004372365535,0,0.84404,0.33362000000000003,3003.2,1,0,0,0.10598,0.07397,94.97,98,92.7336,99.9654,0,198,219,0,0,0,98,0,miao_PtRCC_99
95.083,68.71000000000001,0,0,0,0.12427772564916517,0.19692004372365535,0,0.84404,0.33362000000000003,3003.2,1,0,0,0.10598,0.07397,94.97,98,92.7336,99.9654,0,198,219,0,0,0,98,0,miao_PtRCC_99
95.083,68.71000000000001,0,0,0,0.12427772564916517,0.19692004372365535,0,0.84404,0.33362000000000003,3003.2,1,0,0,0.10598,0.07397,94.97,98,92.7336,99.9654,0,198,219,0,0,0,98,0,miao_PtRCC_99
99.585,92.04,0,0.99994,1,0.036471152120116423,0.06854347564120644,0,0.86809,3.2334,446.62,1,0,0,-0.06751,0.08338,94.97,99.2,99.12617,99.9654,1.7644,168,357,0,2.6646,0,99.6,0,miao_PtRCC_99
99.918,99.92,5,0,0,0.1889464070454998,0.1952980557618833,0.08064516129032258,75.75,37.978,6668.6,1,1,8,0.0804,-0.07457,99.9526,99.1,99.70331,99.9654,4.2637,282,230,0.08063,0,1.7192,99.5,0,miao_PtRCC_99
97.655,82.23,3,0.99239,0,0.13517042312380712,0.20125634565663097,0.14285714285714285,0.87845,2.4495,25470,1,0,0,-0.17937,-0.5721,93.04,90,95.2634,99.9654,0.00355,183,323,0.0215,0.12802,0.00152,70,0,miao_PtRCC_99
87.188,30.680000000000007,6,0,0,0.0842107836486844,0.21210582826738578,0.25,1.3705,0.11951,18006,1,0,0,0.01738,-0.12357,66.5,93,82.107,99.9654,0,176,247,0,0,0,80,0,miao_PtRCC_99
99.665,89.19,21,0,0,0.0070845404944798185,0.24797691447846593,0.06774193548387097,4.1119,18.904,871.78,1,2,0,0.10299,-0.13213,98.46,99,98.9627,99.9654,4.4953,193,220,0.06742,0,6.395,99.8,0,miao_PtRCC_99
99.96,97.52,3,0.99239,0.5,0.10169693953467418,0.2156504900226357,0.00710900473933649,11.742,1.4864,6.95,1,4,0,-0.05648,-0.00274,99.86,99.9,99.91083,99.9654,12.878,274,284,0.00685,88.137,0.27466,99.96,0,miao_PtRCC_99
99.122,97.09,16,0,0,0.1261396215007533,0.2483383593907027,0.4848484848484849,0.20275,2.8227,36278,1,0,0,-0.05481,-0.08131,97.4,99.1,98.0452,99.9654,0.01065,184,257,0.453,0,0.08262,99.5,0,miao_PtRCC_99
99.455,98.57,2,0.5,0,0.011436155437626438,0.05404181611349923,0.01709401709401709,0.53846,0.40779,-253.51,1,0,0,0.02067,0.3402,99.663,99.7,98.8683,99.9654,0.62732,138,230,0.00824,0.21732,0.02145,99.99,0,miao_PtRCC_99
93.301,98.16,2,0,0,0.1157453354164405,0.2033209337564752,0.03278688524590163,37.016,0.27468,19627,1,0,0,0.17227,0.48326,92.19,86,92.3304,99.9654,0,173,273,0,0,0,0,0,miao_PtRCC_99
99.527,97.82,2,0,1,0.0598117054636248,0.23054045398523437,5.8875478363261e-4,5.2339,4.4837,429.97,0.85714,0,0,0.03699,-0.20456,98.77,98,99.11987,99.9654,1.0175,193,194,5e-4,0,0.0012,99.8,0,miao_PtRCC_99
99.527,97.82,2,0,1,0.0598117054636248,0.23054045398523437,7.5357950263752e-4,5.2339,4.4837,429.97,0.85714,0,0,0.03699,-0.20456,98.77,98,99.11987,99.9654,1.0175,193,194,6.4e-4,0,0.00153,99.8,0,miao_PtRCC_99
99.527,97.82,2,0,1,0.0598117054636248,0.23054045398523437,4.713646005185e-4,5.2339,0.15831,-62,1,0,0,0.21058,-0.20456,98.77,98,99.2077,99.9654,2.5347,183,194,4e-4,0,0.00239,99.9,0,miao_PtRCC_99
99.527,97.82,2,0,1,0.0598117054636248,0.23054045398523437,5.4127198917456e-4,5.2339,4.4837,429.97,0.85714,0,0,0.03699,-0.20456,98.77,98,99.11987,99.9654,1.0175,193,194,4.6e-4,0,0.0011,99.8,0,miao_PtRCC_99
99.527,97.82,2,0,1,0.0598117054636248,0.23054045398523437,3.5180299032541e-4,5.2339,4.4837,429.97,0.85714,0,0,0.03699,-0.20456,98.77,98,99.11987,99.9654,1.0175,193,194,3e-4,0,7.2e-4,99.8,0,miao_PtRCC_99
99.527,97.82,2,0,1,0.0598117054636248,0.23054045398523437,0.00527704485488126,5.2339,4.4837,429.97,0.85714,0,0,0.03699,-0.20456,98.77,98,99.11987,99.9654,1.0175,193,194,0.00446,0,0.01074,99.8,0,miao_PtRCC_99
99.527,97.82,2,0,1,0.0598117054636248,0.23054045398523437,0.0010840108401084,5.2339,4.4837,429.97,0.85714,0,0,0.03699,-0.20456,98.77,98,99.11987,99.9654,1.0175,193,194,9.2e-4,0,0.00221,99.8,0,miao_PtRCC_99
99.527,97.82,2,0,1,0.0598117054636248,0.23054045398523437,7.5018754688672e-4,5.2339,4.4837,429.97,0.85714,0,0,0.03699,-0.20456,98.77,98,99.11987,99.9654,1.0175,193,194,6.3e-4,0,0.00153,99.8,0,miao_PtRCC_99
99.527,97.82,2,0,1,0.0598117054636248,0.23054045398523437,0.00185013876040703,5.2339,4.4837,429.97,0.85714,0,0,0.03699,-0.20456,98.77,98,99.11987,99.9654,1.0175,193,194,0.00156,0,0.00376,99.8,0,miao_PtRCC_99
99.769,94.46,0,0.5,0.66667,0.05398027188401022,0.2634574292332599,0,5.5884,0.53051,-10.19,1,2,0,-0.07201,0.46879,99.29,99.1,99.09875,99.9654,1.1815,204,349,0,0.00315,0,99.8,0,miao_PtRCC_99
97.794,98.33,2,0,0,0.13410137287706536,0.16744248072628398,0.03846153846153846,16.659,0.01387,-4072.1,0.9981,1,0,-0.03791,0.09559,97.96,95,96.3028,99.9654,0,157,359,0.00975,0,0,94,0,miao_PtRCC_99
66.364,81.56,1,0,0.99994,0.14723721718383442,0.0757739607181992,0.01785714285714285,2.2288,0.10005,-8894.9,1,0,0,0.03315,0.21614,64.3,58,59.794,99.9654,0,202,242,0,0,0,0,0,miao_PtRCC_99
90.696,99.01,125,0,0,0.06606165787544938,0.158090256165629,0.4432624113475177,10.727,0.47116,10599,0.015580000000000038,0,2,-0.31758,-0.55615,99.509,97,85.398,95.9877,0,135,253,0,0,0,90,0,miao_PtRCC-PD_005
99.269,99.74,12,0,2.4e-4,0.09298243401975725,0.21822236937523898,0.0225563909774436,4,0.66277,-63.78,1,0,2,-0.09583,-0.35828,99.265,98,97.316,98.707,2.0417,161,222,0.02111,0,0.55264,99.7,0,miao_PtRCC-PD_005
98.803,80.08,7,0,0,0.07978567953102877,0.20585823231233502,0.00792751981879954,3.1627,21.781,3121.1,1,1,0,-0.07566,0.10838,98.72,97,97.4277,63.089,1.2407,185,245,0.00779,0,0.06885,99.8,0,miao_PtRCC-PD_005
98.803,80.08,7,0,0,0.07978567953102877,0.20585823231233502,0.01458333333333333,3.1627,21.781,3121.1,1,1,0,-0.07566,0.10838,98.72,97,97.4277,63.089,1.2407,185,245,0.01432,0,0.12666,99.8,0,miao_PtRCC-PD_005
98.832,89.62,14,0,0.66667,0.010651094574743225,0.1747382455741563,0.11570247933884298,0.77071,2.1497,7607,1,0,0,-0.50452,-0.72365,97.46,98,96.8515,65.981,0.00713,139,304,0.11392,0,0.01155,95,0,miao_PtRCC-PD_005
82.059,16.17,2,6e-5,0,0.06592793631643079,0.0050234583349979545,0.00921658986175115,0,0.25686,4979.4,1,0,29,0.17462,-1.3188,81.7,88,62.561,99.9654,0,230,119,0,2e-5,0,96,0,miao_PtRCC-PD_005
97.47,90.07,20,0,6e-5,0.04681849906112956,0.1560804097299915,0.04228329809725159,8.1057,2.6626,4118.2,0.99746,0,0,0.00949,-0.14456,97.59,93,95.9572,84.81700000000001,0.07462,102,160,0.00279,0,0.06311,99.3,0,miao_PtRCC-PD_005
98.253,96.9,0,0,0,0.011000037002760976,0.18759088238698507,0,11.594,0.57297,-17.89,1,1,0,-0.23576,-0.35473,99.385,94,96.3059,93.3933,1.7863,133,363,0,0,0,95,0,miao_PtRCC-PD_005
98.253,96.9,0,0,0,0.011000037002760976,0.18759088238698507,0,11.594,0.57297,-17.89,1,1,0,-0.23576,-0.35473,99.385,94,96.3059,93.3933,1.7863,133,363,0,0,0,95,0,miao_PtRCC-PD_005
99.618,99.48,0,0,0,0.033688505241893374,0.16013082938794043,0,2.0962,0.43329,-564.12,1,0,1,-0.07455,-0.39734,98.47,96,99.01867,99.9654,0.00527,176,219,0,0,0,95,1,miao_PtRCC-PD_007
90.493,95.27,74,0,0,0.05256225551434002,0.13459950911803265,0.2090395480225989,8.0909,0.09406,-15859,1,0,0,-0.41142,-0.39395,90.35,98,85.789,99.9654,0,176,232,0,0,0,60,1,miao_PtRCC-PD_007
99.7,77.76,32,0,0,0.06026341358932563,0.15090499672255975,0.2064516129032258,0.89344,1.7162,2563.6,0.67174,0,0,-0.29888,-0.5435,92.83,99.7,99.17915,99.9654,0.01431,121,188,0.19724,0,0.09456,99.8,1,miao_PtRCC-PD_007
99.647,77.59,4,6e-5,0.01511,0.10872002998694696,0.26541150704229466,0.0425531914893617,4.1312,1.7984,4818.1,1,0,0,0.15738,-0.17619,86.9,99.2,99.1362,99.9654,0.00398,300,236,0.03726,1.1e-4,6.8e-4,99.4,1,miao_PtRCC-PD_007
99.647,77.59,4,6e-5,0.01511,0.10872002998694696,0.26541150704229466,0.0975609756097561,4.1312,1.7984,4818.1,1,0,0,0.15738,-0.17619,96.69,99.2,99.1362,99.9654,0.00398,300,236,0.08544,1.1e-4,0.00155,99.4,1,miao_PtRCC-PD_007
99.83,99.87,6,0,1,0.06459835809442704,0.1872745491769957,0.03773584905660377,88.462,2.2324,3362.5,1,0,5,-0.28045,-0.28047,97.59,99.5,99.59664,99.9654,0.04542,209,303,0.03339,0,0.01028,99.6,1,miao_PtRCC-PD_007
99.745,99.71,40,0,0.5,0.023266336480719185,0.011162929234127983,0.05738880918220947,6,5.1599,3467.3,1,0,5,0.1436,-0.17134,99.871,98,99.3517,99.9654,0.56421,163,194,0.02899,0,1.2952,97,1,miao_PtRCC-PD_007
98.702,99.44,10,0,0.99994,0.07433787925292001,0.20586064604512022,0.013531799729364,72.482,3.2746,9782.5,1,0,5,-0.21824,-0.28456,99.115,92,98.1203,99.9654,0.06146,232,322,0.01238,0,0.00832,92,1,miao_PtRCC-PD_007
96.901,98.48,10,0,1,0.06846286616524477,0.1732464186723094,0.04950495049504951,7.875,0.34882,24006,1,0,0,0.30031,0.23743,98.93,93,92.9087,99.9654,0,78,338,2e-4,0,0,96,1,miao_PtRCC-PD_007
96.901,98.48,10,0,1,0.06846286616524477,0.1732464186723094,0.04566210045662099,7.875,0.34882,24006,1,0,0,0.30031,0.23743,98.93,93,92.9087,99.9654,0,78,338,1.9e-4,0,0,96,1,miao_PtRCC-PD_007
51,56.16,9,0,0,0.1091668938174607,0.24718398363063743,1,1.9323,0.19766,18988,1,0,0,-0.03977,0.1037,92.96,52,49.393,99.9654,0,211,230,0,0,0,0,1,miao_PtRCC-PD_007
98.56,77.96000000000001,3,0,0,0.12738317241716468,0.20208822547699323,1,1.1066,1.3869,16901,1,0,0,0.10906,0.09071,98.61,96,97.898,99.9654,1e-5,185,203,0.93801,0,4e-5,99.5,1,miao_PtRCC-PD_007
99.658,96.14,14,0,0.99239,0.11946047863212728,0.3037764548359958,0.0707070707070707,0.78497,2.5857,7122.5,1,0,0,-0.04642,0.38987,95.62,99.9,99.13094,99.9654,0.02546,174,344,0.07035,0,0.02521,99.96,1,miao_PtRCC-PD_007
72.125,93.93,3,0,1,0.06874024659209321,0.2775723834347744,0.00108853410740203,4.5272,0.09731,-509.05,1,0,0,-0.03604,-0.25902,95.85,57,64.324,99.9654,0,155,272,0,0,0,0,1,miao_PtRCC-PD_010
96.662,94.11,79,0,0,0.0330724862291214,0.18256548911689074,0.2581699346405229,15.015,0.18735,-1706.7,1,0,0,-0.47712,-0.43354,90.35,94,89.655,99.9654,0,132,163,3.2e-4,0,0,70,1,miao_PtRCC-PD_010
99.965,92.55,5,0.50191,0,0.1685752309045888,0.1292992271231156,0.01039501039501039,3.2282,0.8857,-2.89,1,1,0,0.2895,0.03328,97.4,99.92,99.81121,99.9654,0.98325,280,178,0.01007,0.17165,0.0511,99.99,1,miao_PtRCC-PD_010
89.3,48.7,3,0,6e-5,0.042378276980324814,0.12080206853267783,0.01119402985074626,1.2466,0.148,15933,0,0,0,-0.64859,-1.3188,39.1,93,84.80799999999999,99.9654,0,141,303,0,0,0,50,1,miao_PtRCC-PD_010
97.152,91.64,15,6e-5,6e-5,0.07822310570262958,0.19828652596177876,0.06607929515418502,2.4342,0.26186,-247.64,1,0,0,0.20868,0.3734,94.71,96,90.3292,99.9654,0,125,260,9.4e-4,2e-5,0,99.4,1,miao_PtRCC-PD_010
99.909,97.66,19,0,6e-5,0.08744300055138798,0.22895200590052078,0.3064516129032258,12.684,2.4738,529.04,1,0,0,-0.24864,0.223,94.13,99.6,99.6225,99.9654,0.71301,181,192,0.29686,0,4.1515,99.3,1,miao_PtRCC-PD_010
99.909,97.66,21,0,0.00761,0.08744300055138798,0.155723768310699,0.328125,12.684,2.4738,529.04,1,0,0,-0.24864,-0.21943,94.13,99.6,99.61484,99.9654,0.71301,181,221,0.31785,0,4.9131,99.6,1,miao_PtRCC-PD_010
98.873,90.87,7,0,1,0.03615710539318118,0.1553280764978785,0.00972222222222222,0.90581,0.94446,16334,0.99997,0,0,-0.08224,0.13336,95.67,99.1,97.8622,99.9654,0,226,297,0.00922,0,0,99.1,1,miao_PtRCC-PD_010
99.929,98.44,4,0,6e-5,0.09633769668194925,0.2233390284371971,0.00379867046533713,13.487,2.9889,1253.6,0.99997,0,0,-0.08749,0.1363,98.85,99,99.69531,99.9654,1.0111,170,267,0.00356,0,0.01536,99.7,1,miao_PtRCC-PD_010
98.68,36.63,4,0,0,0.05030323257593716,0.04698744550840661,0.01038961038961039,0.88244,1.7004,722.19,1,0,0,-0.08991,0.28964,84.5,96,96.9783,99.9654,0.46553,273,222,0.00517,0,0.01935,99.6,1,miao_PtRCC-PD_010
99.77,98.44,3,0.00761,0.00761,0.0778598650332184,0.19799553706038442,0.00512820512820512,0.39103,0.92876,535.78,0,0,0,-0.21738,-0.14519,96.32,99.4,99.0925,99.9654,0.00266,170,213,0.00446,0.00707,4e-5,99.92,1,miao_PtRCC-PD_010
97.989,97.58,19,0,0,0.08103700426555038,0.2159515376515504,0.04773869346733668,8.5992,0.26522,1611.1,1,0,0,-0.28632,-0.61277,99.566,98,95.6545,99.9654,0,75,242,0.02318,0,0,96,1,miao_PtRCC-PD_010
99.822,99.81,2,0,0,0.1788501126421459,0.22833951108441242,0.00459770114942528,64.263,8.8191,9312.5,1,0,4,0.13778,-0.1085,99.708,98,99.56592,99.9654,1.9891,202,351,0.00429,0,0.01829,99.7,1,miao_PtRCC-PD_010
99.305,97.03,7,0,0,0.08288016553263078,0.1490580110402222,0.03286384976525822,4.6902,1.2009,16081,1,0,0,0.16973,0.25926,95.74,97,98.5992,99.9654,0,167,267,0.02873,0,0,99.6,1,miao_PtRCC-PD_010
99.476,96.36,0,0,0,0.12738317241716468,0.21819407618801612,0,6.7225,4.5981,21516,1,0,0,0.10906,0.07076,98.01,99,98.3463,99.9654,0.14683,185,319,0,0,0,99.8,1,miao_PtRCC-PD_010
78.691,96.18,34,0,0,0.06606165787544938,0.17754511851084098,0.6938775510204082,15.037,0.01965,-21520,1,0,0,-0.16765,-0.39395,95.75,96,69.997,99.9654,0,143,231,0,0,0,70,0,miao_PtRCC-PD_011
99.62,99.99,0,6e-5,1,0.11679352656107311,0.20845325381352264,0,18,7.8957,13487,0.8893800000000001,0,25,-0.16328,0.27603,99.99652,98,99.27699,99.9654,0.9989,134,412,0,4.6e-4,0,99,0,miao_PtRCC-PD_011
95.787,92.62,1,0,0,0.08608271554794178,0.12094499242740087,0.0125,0.95257,1.9323,354.6,1,0,0,-0.22551,0.09147,96.15,94,90.1071,99.9654,0.69082,187,338,0,0,0.00864,95,0,miao_PtRCC-PD_011
99.92,99.67,21,1,0,0.11212211927882276,0.14974261352266038,0.2441860465116279,215.79,8.7485,207.81,1,2,3,-0.00653,-0.48026,99.9699,99.92,99.80581,99.9654,5.2649,180,211,0.24417,8.7485,26.998,99.97,0,miao_PtRCC-PD_011
99.517,98.77,13,1,1,0.04039464314457519,0.1518992239338841,0.05220883534136546,2.7724,27.002,2321.2,1,0,0,0.27046,0.29202,99.9208,98,98.9185,99.9654,2.663,188,356,0.0261,13.068,1.8074,99.93,0,miao_PtRCC-PD_011
99.368,91.92,0,0,0,0.17908704172532197,0.2009180724163857,0,4.7512,2.705,4695.5,1,0,0,0.10819,0.02623,99.294,97,98.2195,99.9654,0.11477,177,255,0,0,0,99.7,0,miao_PtRCC-PD_011
99.915,94.52,484,0.00761,0,0.06176183610765518,0.18672187131810647,0.49287169042769863,2.6679,17.907,408.74,1,3,0,0.28439,0.26028,95.99,99.6,99.82981,99.9654,9.0433,152,174,0.36964,0.00325,2157.3,99.4,0,miao_PtRCC-PD_012
99.955,94.52,973,0.00761,0,0.09228099475611962,0.24287914786618847,0.2632575757575757,2.6679,17.907,408.74,1,4,0,0.28439,0.06547,95.99,99.8,99.82606,99.9654,6.2586,152,235,0.24679,0.00325,1603.1,99.8,0,miao_PtRCC-PD_012
