Best_rank_MHCI_score,Best_rank_MHCII_score,rnaExpression,Pathogensimiliarity_MHCI_9mer,Pathogensimiliarity_MHCII,Selfsimilarity_MHCI,Selfsimilarity_MHCII,rnaVariantAlleleFrequency,Amplitude_MHCII_rank,Amplitude_MHCI_affinity,DAI_MHCI_affinity,Dissimilarity_MHCI,Generator_rate_MHCI,Generator_rate_MHCII,IEDB_Immunogenicity_MHCI,IEDB_Immunogenicity_MHCII,MixMHC2pred_best_rank,MixMHCpred_best_rank,PHBR_I,PHBR_II,vaxrank_binding_score,Hex_alignment_score_MHCI,Hex_alignment_score_MHCII,Priority_score,Recognition_Potential_MHCI_9mer,vaxrank_total_score,PRIME_best_rank,binary_response,id
93.488,55.12,0.152605721753,1,0.99994,0.05147055647031262,0.2948361495550289,0,0.24309,0.1156,-3126.6,1,0,0,0.15166,-0.20368,83.9,98,89.468,100,0,223,234,0,0.1156,0,98,0,miao_PtRCC_99
98.148,98.02,0,0,0,0.10791693721447482,0.17596868028591384,0,47.98,0.29348,-2159,1,0,0,-0.4826,0.02733,88.7,98,97.2778,100,0,216,277,0,0,0,98,0,miao_PtRCC_99
92.305,92.78,0.609183870911,0,0,0.029213680420691168,0.006033309849255208,0.33299999999999996,2.0249,0.16854,15383,1,0,0,-0.23389,-0.09711,89.4,88,88.542,100,0,164,221,0,0,0,30,0,miao_PtRCC_99
74.273,81.44,31.56093067,0,0,0.012602581988579553,0.1174454525585713,0.06,3.298,0.07378,-3566,1,0,0,-1.008,-1.0845,38.6,32,64.078,100,0,186,397,0,0,0,0,0,miao_PtRCC_99
99.803,99.5,0,0.99239,0.50001,0.060898597097074236,0.19301520449852083,0,44.44,2.8141,29912,0.99999,0,1,-0.05189,0.25275,98.73,98,99.03116,97.1904,0.00899,177,267,0,2.7926,0,99,0,miao_PtRCC-PD_005
99.829,16.650000000000006,0.04286649238509999,0,0,0.076156898353544,0.0038631988156427877,0.75,0,0.55239,-188.91,1,0,36,0.15746,-1.1877,78.7,99.7,99.25938,100,0.67315,179,108,0.0119,0,0.02164,99.8,0,miao_PtRCC-PD_005
99.909,100,0.0110562153047,0,0,0.06256049749850157,0.1785444434273642,0.256,0,16.811,2821.3,0.88927,0,9,0.18656,-0.2045,99.963,99,99.66302,100,4.9084,189,203,0.00241,0,0.01389,99.6,0,miao_PtRCC-PD_005
99.909,100,2.86403332975,0,0,0.06256049749850157,0.1785444434273642,0.256,0,16.811,2821.3,0.88927,0,9,0.18656,-0.2045,99.963,98,99.66302,100,5.4188,189,203,0.21667,0,3.973,99.6,0,miao_PtRCC-PD_005
97.143,99,2.18283499026,0,0,0.06744289436918438,0.22605536943669957,0.077,47.83,3.98,3299.5,1,0,0,-0.01468,0.30887,99.9335,82,90.37180000000001,94.7446,0.38375,177,186,0.00239,0,0.0645,0,0,miao_PtRCC-PD_005
99.88,99.76,6.616397687159999,0,1.2e-4,0.014290175233653168,0.19706501558348866,0.636,0.16667,1.8154,8.27,0.99891,3,3,-0.16948,-0.45274,99.99598,99.3,99.63477,98.6769,10.279,143,163,0.21537,0,43.254,99.93,0,miao_PtRCC-PD_005
98.253,89.01,0.32074512563200003,0,0.66667,0.07326299708471518,0.21757548648687997,0.368,1.0901,9.8006,1505.4,1,0,0,-0.00271,-0.06345,92.88,98,93.2692,62.406,0.91163,127,286,0.02564,0,0.1076,97,0,miao_PtRCC-PD_005
99.946,98.34,0,1,0.99997,0.066241144721612355,0.20589020508924516,0,36.633,5.1025,192.98,1,1,0,0.00759,-0.02178,99.9358,99.92,99.9104,100,7.5654,159,386,0,5.5862,0,99.98,1,miao_PtRCC-PD_007
99.005,98.35,1.1601191944299998,0,1,0.11296144903338412,0.20234148431987986,1,2.6182,0.45959,-644.57,1,0,0,0.10883,-0.64797,93.75,97,98.5105,100,0,198,274,0.09002,0,0,99.8,1,miao_PtRCC-PD_007
99.841,83.76,10.5989324472,0,0.99244,0.09000791397563601,0.20830079663564582,0.563,5.322,11.968,622.33,1,1,0,-0.12797,-0.42243000000000003,89.2,99.4,99.65635,100,2.8132,97,441,0.15584,1e-5,16.787,99,1,miao_PtRCC-PD_007
96.791,99.29,8.03484291729,0.99994,0.50001,0.07509759310517161,0.0038631988156427877,0.33799999999999997,1.169,0.27739,1009.7,1,0,1,0.14824,0.29414,99.701,69,94.8888,100,0,173,282,5e-4,0.27737,0,0,1,miao_PtRCC-PD_007
98.707,97.65,0.467252876651,1,1,0.08525218116895605,0.2717222573296375,0,24.281,0.334,-1740.4,0.502,0,0,0.1719,0.28006,99.71,89,97.1754,100,0,81,323,0.08428,0.39616,0,98,1,miao_PtRCC-PD_007
68.458,16.650000000000006,7.211384399430001,0,0,0.03404253013860803,0.0038631988156427877,0.037,0,0.07579,-3919.3,1,0,36,-0.12588,-1.1877,35.099999999999994,79,55.465,100,0,44,108,0,0,0,0,1,miao_PtRCC-PD_007
99.864,99.78,521.723864482,0,0,0.06953504692144319,0.19853827144410363,0.037,65.545,8.4967,1678.9,1,1,3,-0.12732,0.19974,99.953,99.7,99.67446,100,2.0319,88,192,0.12711,0,39.223,99.7,1,miao_PtRCC-PD_007
99.776,98.22,4.67588215452,0,6e-5,0.07357491207590838,0.1353166417926588,0.595,31.528,1.1558,84.01,0,0,1,-0.32686,-0.383,99.557,99.9,99.59375,100,1.9969,86,240,0.31536,0,5.5557,99.8,1,miao_PtRCC-PD_007
92.553,99.4,9.07613251147,0,0,0.1166181509624683,0.18358656045893196,0.019,3.6333,0.18126,-4108,1,0,1,-0.04667,-0.13697,86.2,92,88.581,100,0,172,482,0,0,0,80,1,miao_PtRCC-PD_007
98.685,99.95,0.35425970214599994,0,0,0.09559756818357679,0.18728087759539125,0,11.6,6.1738,21685,1,0,4,-0.1184,-0.30777,98.26,99.2,98.1337,100,0.35045,156,225,0.0884,0,0,99.7,1,miao_PtRCC-PD_007
98.462,97.74,89.30587122879999,0,0,0.09997158194905686,0.24956878222221868,0.185,1.3982,0.34522,2305,0.99873,0,0,-0.27847,-0.5891,99.216,99.7,97.4131,100,0,100,161,0.20984,0,0,99.4,1,miao_PtRCC-PD_007
98.1,99.93,0.05205494829530001,0,0,0.07020305856099396,0.22921465679921937,0,560.86,0.99057,13579,1,0,6,0.06239,0.48365,99.794,98,97.8035,100,0,118,207,0.00804,0,0,99.4,1,miao_PtRCC-PD_007
99.271,95.22,1.29481129401,0,0,0.08067194379636078,0.208661707636141,0.063,0.53975,6.8717,9256.6,1,0,0,-0.21882,0.09438,99.441,98,98.3026,100,0.52981,165,363,0.09543,0,0.04322,99.6,1,miao_PtRCC-PD_007
99.665,99.84,4.12370798633,0,0.00761,0.05871815097600663,0.18863781242621935,0.294,170.19,0.72988,-96.68,1,0,3,0.07212,-0.38971,99.99354,99.2,99.29988,100,0.10273,133,273,0.15206,0,0.12455,99.4,1,miao_PtRCC-PD_010
99.801,95.12,4.146321293450001,0,0,0.12444635984800456,0.2564179782169974,0.228,7.582,10.004,270.84,1,2,0,0.15625,0.0012,95.67,99.2,99.63586,100,6.0563,193,317,0.16997,1e-5,5.7253,99.7,1,miao_PtRCC-PD_010
99.801,97.92,1.73615102278,0,0.99239,0.12444635984800456,0.16127166025085538,0.228,10.875,10.004,270.84,1,2,0,0.15625,-0.23674,99.314,99.2,99.58634,100,5.597,193,182,0.15982,1e-5,2.2155,99.7,1,miao_PtRCC-PD_010
99.801,99.03,0.946819763669,0,6e-5,0.12444635984800456,0.21458660263791463,0.228,40.33,10.004,270.84,1,2,1,0.15625,0.21135,97.99,99.2,99.56967,100,5.3259,193,181,0.12556,1e-5,1.1497,99.7,1,miao_PtRCC-PD_010
99.854,91.55,0,0,1,0.16916056267942092,0.2629349127375228,0.228,11.056,51.181,2213,1,3,0,0.1159,0.24292,95.67,99.6,99.67368,100,6.3916,228,169,0,1e-5,0,99.94,1,miao_PtRCC-PD_010
99.228,98.91,4.38069900598,0,0.00761,0.036310595381106814,0.24012020818784408,0.258,30.972,0.37508,-938.72,1,0,0,0.05429,-0.00822,87.8,98,98.09,100,9e-5,212,217,0.22698,0,1e-4,98,1,miao_PtRCC-PD_010
99.97,99.16,0.27071854566,0.99239,1,0.06183180743273442,0.13312125486705684,0,47.321,0.74709,-23.11,0.9925,0,1,-0.09682,-0.22416,99.899,99.7,99.88748,100,5.9515,266,233,0.07541,0.7414,0,99.8,1,miao_PtRCC-PD_010
99.805,98.65,3.89926942676,0.99994,0,0.09574255647806018,0.19662877498937859,0.7040000000000001,31.667,2.2847,2069.6,1,0,0,0.0548,0.02894,98.64,98,99.59882,100,0.12643,118,256,0.1919,0.44616,0.34707,99.4,1,miao_PtRCC-PD_010
99.805,98.65,13.262476709,1,0,0.09574255647806018,0.19662877498937859,0.7040000000000001,31.667,3.8051,220.68,1,0,0,-0.17654,0.02894,98.64,99.5,99.69859,100,3.1051,202,256,0.19206,3.8051,28.992,99.93,1,miao_PtRCC-PD_010
99.366,60.32,2.08146474461,0,1,0.008097773204578051,0.0074611190694011675,0.7040000000000001,0.87702,2.2847,2069.6,1,0,0,0.0548,0.06953,83.4,91,98.2162,100,0.12643,118,287,0.21179,0,0.18527,98,1,miao_PtRCC-PD_010
87.936,99.29,1.48115179749,0,0,0.08586763702955635,0.17714125053991092,0,14.761,0.10281,-2067.7,1,0,2,0.17643,0.11123,98.29,91,80.38,100,0,166,229,0,0,0,95,1,miao_PtRCC-PD_010
99.955,97.51,5.16517861078,0,0.99997,0.07958379878164878,0.22271677907282805,0.43,1.0402,61.891,13326,0.07920000000000005,2,0,0.22804,0.3813,96.45,99.4,99.82891,100,2.8225,182,243,0.11179,0,6.2688,99.98,1,miao_PtRCC-PD_010
99.927,75.17,1.05647349341,0,1,0.11301473953485097,0.2596267224162201,0,0.95369,0.33809,-1716.1,1,0,0,0.10404,0.23601,89.4,99.3,99.69292,100,0,161,318,0.09982,0,0,99.8,1,miao_PtRCC-PD_010
99.999,91.06,9.52070767807,0,6e-5,0.06535365846198282,0.203460526200412,0.33,3.2718,6.6026,103.9,0.88927,5,0,0.06652,0.05932,99.331,99.99,99.99701,100,14.01,187,323,0.21735,0,44.016,99.99,1,miao_PtRCC-PD_010
99.323,63.97,7.0428691387699995,0,0,0.036473685360624786,0.06874765805512362,0.147,0.90397,1.4953,854.29,0.99303,0,0,-0.25495,-0.24497,68.7,99.6,97.353,100,0.08964,206,160,0.09501,0,0.09281,99.1,0,miao_PtRCC-PD_011
99.162,96.13,0.0317713266707,0,0,0.11146114728904832,0.17362635379704627,0,14.018,3.4366,4861.7,0.09070999999999996,0,0,-0.43178,-0.55323,98.69,96,98.2643,100,0.38595,173,240,0.00196,0,0,98,0,miao_PtRCC-PD_011
99.941,99.7,3.98815422122,0,0,0.10366891337898498,0.2547729756497087,0.107,16.133,38.117,871.65,1,3,6,0.19987,-0.03284,98.03,99.8,99.76712,100,7.797,228,321,0.02847,0,3.3272,99.9,0,miao_PtRCC-PD_012
99.418,95.19,0.6310871569340001,0,0.99994,0.09952469107959017,0.21347071153491015,0,15.969,39.223,4781.5,0.99998,2,0,0.0689,0.16108,99.425,97,98.8271,100,2.4823,202,282,0.12762,5e-5,0,99.8,0,miao_PtRCC-PD_012
99.981,99.94,0,6e-5,0,0.0949451269575956,0.21801680209854368,0,925,5.9736,23.31,1,19,23,-0.1096,0.07926,99.826,99.99,99.92688,100,41.754,205,254,0,3.5e-4,0,99.99,0,miao_PtRCC-PD_012
99.988,99.69,12.3725043911,0.50191,1,0.09694830176662383,0.20416631341150093,0.205,138.32,3.354,6.76,1,6,7,-0.24248,-0.16612,99.9594,99.6,99.93422,100,8.3248,178,174,0.1097,1.6834,21.115,99.9,0,miao_PtRCC-PD_012
98.939,93.56,16.1897480102,0.99994,0,0.12166995420105242,0.19849658619436983,0.079,5.4084,20.645,18580,1,0,0,-0.3697,-0.34134,96.82,99,97.8973,100,0.88519,265,253,0.03852,2.0299,1.1321,99.5,0,miao_PtRCC-PD_012
88.402,35.129999999999995,5.17328246053,0,1,0.15669330525951142,0.20438580440988285,0.079,1.3496,0.15528,9996.8,1,0,0,0.28051,0.42036,47.5,88,76.889,100,0,179,358,0,0,0,60,0,miao_PtRCC-PD_012
99.647,81.6,0.903236051446,1,1,0.09882944318172715,0.26637282273874774,0,2.3761,0.30261,-61.26,1,0,0,0.1719,0.32764,68.3,97,98.5386,100,2.1368,168,263,0.0273,18.062,0,98,0,miao_PtRCC-PD_012
99.729,93.81,1.20769447032,0,0.99994,0.07025903168920677,0.2643970203918097,0,12.798,1.4211,200.66,1,0,0,-0.49211,-0.42329,92.54,98,99.29611,100,0.74373,180,161,0.29158,0,0,98,0,miao_PtRCC-PD_012
81.926,16.650000000000006,0.30825843302,0,0.99994,0.15832554529431342,0.23986319629730946,0,1.0197,0.10446,-2389.3,1,0,0,0.1389,0.07751,95.77,26,65.327,100,0,203,476,0,0,0,0,1,miao_PtRCC-PD_013
99.55,98.33,0.153194615111,0,0,0.11871290797490763,0.12624444851836625,0.5,0.58084,1.0045,67.36,0,0,0,0.01416,0.15772,99.876,99.3,98.1176,100,0.39973,130,204,0.0351,0,0.03062,99.7,1,miao_PtRCC-PD_013
99.989,99.27,5.5861034914,0.99239,0,0.09779273606839078,0.14091931367899557,0.5,29.767,4.4571,30.07,1,3,3,0.31293,0.28345,99.884,99.8,99.9413,100,7.8117,217,258,0.23101,4.4231,21.818,99.99,1,miao_PtRCC-PD_013
99.761,93.42,0.8867659757690001,0.99239,0,0.07171728430277402,0.17844852402472422,0.444,8.9757,1.3041,39.96,1,0,0,-0.53144,-0.48947,97.54,99.6,99.35785,100,2.4311,174,366,0.09205,5.2705,0.95718,99.8,1,miao_PtRCC-PD_013
99.426,99.16,12.5188743869,0,0.99997,0.06547020034684281,0.19766401961256752,0.111,58.75,1.1797,1335.8,0.99998,0,2,-0.15833,-0.1705,98.68,97,98.7133,100,0.00438,154,302,0.10978,0,0.00608,99.1,1,miao_PtRCC-PD_013
98.125,93.22,12.3212583047,0,1,0.14432150550762912,0.2813455383240908,0.265,13.969,0.91385,1067.8,1,0,0,0.04253,0.16958,95.1,92,96.7352,100,2.1e-4,235,234,0.19466,0,6.9e-4,97,0,miao_PtRCC-PD_014
94.447,90.35,0.478254141452,0,0.99618,0.17275710076565753,0.28222245894381304,0,2.3492,0.69736,21774,1,0,0,0.42633,0.67421,97.12,93,90.5441,100,0,167,197,0,0,0,99.8,0,miao_PtRCC-PD_014
98.383,95.13,0.916989096484,0.5,0.75,0.1529605502823984,0.28796044661925535,0,3.2259,11.34,33094,1,1,0,0.23101,0.73146,98.59,99.6,97.6088,100,0.82525,201,224,0.08883,0.4135,0,99.99,0,miao_PtRCC-PD_014
94.447,90.35,0,0,0.99618,0.17275710076565753,0.28222245894381304,0,2.3492,0.69736,21774,1,0,0,0.42633,0.67421,97.12,93,93.5379,100,0,167,197,0,0,0,99.8,0,miao_PtRCC-PD_014
99.97,99.34,9.65109261979,1,1,0.061809875766170363,0.23273733329153745,0.053,24.152,11.209,62.32,0.99999,14,3,-0.21147,0.09952,99.99295,99.91,99.91827,100,32.622,261,167,0.07732,15.219,16.686,99.99,0,miao_PtRCC-PD_015
99.693,95.29,3.83896882446,0,0.99618,0.05364153318990683,0.179502930927676,0.053,4.6858,12.119,32956,0.99256,1,0,-0.19719,0.11161,93.53,98,99.15252,100,1.2675,170,265,0.10021,0,0.25789,99.2,0,miao_PtRCC-PD_015
98.63,16.650000000000006,0,1,0,0.01258822970194362,0.0038631988156427877,0,0,6.916,53.44,1,1,36,-0.06657,-1.1877,99.712,88,93.1019,100,1.6434,139,108,0,229.36,0,98,0,miao_PtRCC-PD_015
99.918,97.2,5.59344087936,0,0.5,0.11332894372777513,0.17010665576621153,0.451,17.264,1.6592,2.71,0.99999,8,1,-0.43905,-0.38811,99.557,99.7,99.83547,100,27.518,157,192,0.17619,0,69.419,99.93,0,miao_PtRCC-PD_015
99.982,91.7,3.89232436882,0,0,0.055000452979162784,0.16462578553718488,0.067,8.8145,1.1504,6.5,0.6684,1,0,-0.34539,-0.29141,92.18,99.97,99.89541,100,1.7313,144,194,0.17427,0,0.45151,99.97,0,miao_PtRCC-PD_015
99.991,99.81,0.173061759824,0,0,0.06444126945218043,0.15640382328481217,0.29,35.421,7.8868,101.09,0.99621,20,5,-0.3048,-0.41118,99.995590000000007,99.96,99.95774,100,29.936,148,361,0.03468,0,1.5024,99.98,0,miao_PtRCC-PD_015
99.991,99.6,0.21844429265299997,0,0.99618,0.06444126945218043,0.18552988466316644,0.29,43.4,9.6282,142.74,0.99847,17,1,0.16798,-0.35929,99.9024,99.96,99.95698,100,30.757,173,137,0.04352,0,1.9484,99.98,0,miao_PtRCC-PD_015
99.991,99.6,8.49971541166,0,0.99618,0.06444126945218043,0.18552988466316644,0.29,43.4,9.6282,142.74,0.99847,19,1,0.16798,-0.35929,99.9024,99.93,99.95698,100,31.677,173,137,0.20241,0,78.081,99.98,0,miao_PtRCC-PD_015
99.534,98.37,21.986492098400003,0,0.99994,0.09203307917053405,0.2310204048502108,0.196,41.528,6.0662,15747,1,0,0,-0.24934,-0.27066,99.831,98,98.88,94.1299,0.38786,234,405,0.20371,0,1.6715,99.4,1,miao_PtRCC-PD_018
99.902,99.95,2.20237740913,6e-5,0,0.18425616942927647,0.12835283146290288,0.123,28.2,13.079,272.22,1.7999999999995797e-4,6,11,-0.31106,-0.20085,99.658,99.8,99.80331,99.7197,15.242,145,213,0.18368,0.00858,4.129,99.97,1,miao_PtRCC-PD_018
99.863,89.48,20.4844565629,0.99745,0.99994,0.14323270576815317,0.21388572139995876,0.335,0.02471,0.59481,-188.83,1,0,0,0.01209,-0.09885,86.5,99.7,99.52755,74.22800000000001,0.22186,237,189,0.20347,0.59329,1.5225,99.95,1,miao_PtRCC-PD_018
99.965,97.25,16.196736679100002,0,0,0.07532288350634797,0.18646914899671385,0.742,21.345,0.31516,-28.54,4.1000000000002146e-4,3,0,-0.07023,-0.13423,99.557,99.92,99.87519,95.0274,8.7193,140,203,0.3068,0,104.79,99.96,1,miao_PtRCC-PD_018
99.964,98.1,31.176903063,1,1,0.13469358173140678,0.22779456268052622,0.421,0.64737,3.5007,27.57,1,4,0,0.19219,0.59635,99.718,99.92,99.85755,94.1821,12.148,287,233,0.33032,229.36,159.45,99.93,1,miao_PtRCC-PD_018
93.752,89.84,1.43835091482,0,0.01511,0.04941097287328322,0.2301554508402528,0,0.18504,0.62229,113.69,0.99997,0,0,0.49092,0.44245,99.728,94,88.151,60.504,1e-5,162,312,0,0,0,99.4,1,miao_PtRCC-PD_018
98.414,73.72,1.36750954097,0,0,0.08521906354238795,0.21834537515906383,0.267,0.55213,0.4471,8232.2,0.08555000000000001,0,0,-0.2147,-0.58725,93.76,97,96.0674,55.149,0,154,214,0.13,0,0,96,0,miao_PtRCC-PD_019
98.414,73.72,315.867285692,0,0,0.08521906354238795,0.21834537515906383,0.267,0.55213,0.4471,8232.2,0.08555000000000001,0,0,-0.2147,-0.58725,93.76,97,96.0674,55.149,0,154,214,0.14805,0,0,96,0,miao_PtRCC-PD_019
84.141,58.01,24.636815066599997,0,0,0.05554215963061482,0.21272102233588708,0.107,1.1924,0.24185,-529.25,1,0,0,-0.3943,-0.23895,77.4,92,72.633,31.099999999999994,0,265,201,0,0,0,70,0,miao_PtRCC-PD_019
84.141,40.88,4.29712383003,0,0,0.05554215963061482,0.23941259376964552,0.107,0.85233,0.24185,-529.25,1,0,0,-0.3943,-0.23895,65,92,72.633,25.531999999999996,0,265,181,0,0,0,70,0,miao_PtRCC-PD_019
99.685,99.21,16.2197107743,0.5,0.50191,0.028186184056559593,0.08148692906628696,0.107,1.038,1.4601,6918.6,0.99809,0,1,-0.2173,-0.18184,99.82,97,99.38243,98.0789,2e-4,89,249,0.13965,0.33541,3.4e-4,95,0,miao_PtRCC-PD_019
99.266,97.15,11.918226101300002,0,0,0.0774416610564096,0.19786587166394398,0.225,1.2947,0.91807,16773,8.299999999999974e-4,0,0,0.20878,-0.06064,99.413,99.1,98.5871,92.1918,0,158,287,0.16251,0,0,99.93,0,miao_PtRCC-PD_019
99.266,97.15,6.303145454400001,0,0,0.0774416610564096,0.19786587166394398,0.225,1.2947,0.91807,16773,8.299999999999974e-4,0,0,0.20878,-0.06064,99.413,99.1,98.5871,92.115,0,158,287,0.16251,0,0,99.93,0,miao_PtRCC-PD_019
99.653,98.33,1.89999810109,0.99239,0.99239,0.11178884606623374,0.26051745792087344,0.081,8.7964,0.94722,14642,1,0,0,0.17627,0.26768,93.37,98,98.8337,92.8523,0,143,246,0.03648,0.12598,0,97,0,miao_PtRCC-PD_019
99.675,84.93,2.34079041223,0,0,0.09380465957060236,0.22614250018060444,0.119,2.205,0.79309,84.53,0.99905,0,0,-0.13226,-0.36296,93.17,99.7,98.6556,73.881,0.00704,155,213,0.15958,0,0.00196,99.91,0,miao_PtRCC-PD_019
99.904,98.91,5.22053020628,0,0,0.10162325545298811,0.22536924169487305,0.644,24.532,2.8436,104.13,1,0,0,-0.2996,0.41697,98.08,99.6,99.63424,94.5591,4.0868,184,283,0.0872,0,13.74,99.94,0,miao_PtRCC-PD_019
99.973,95.52,19.5622333826,0,0,0.11140103797542023,0.20980407742590135,0.212,18.98,3.3195,32.72,0.02978000000000003,3,0,-0.14244,0.12427,99,99.7,99.90729,89.213,8.601,140,168,0.15859,0,35.67,99.99,0,miao_PtRCC-PD_019
99.973,95.52,1.64510471417,0,0,0.11140103797542023,0.20980407742590135,0.212,18.98,3.3195,32.72,0.02978000000000003,3,0,-0.14244,0.12427,99,99.7,99.90822,89.213,8.3774,140,168,0.1472,0,2.9217,99.99,0,miao_PtRCC-PD_019
99.876,99.55,0.17596501867,1,0,0.1285342683097701,0.14717950145572634,0.25,147.71,2.263,53.38,1,1,10,-0.04062,-0.39186,99.9212,99.8,99.60617,98.5895,2.4519,260,255,0.00567,2.263,0.10786,99.93,0,miao_PtRCC-PD_020
99.993,97.82,78.878682225,0,0,0.07483885677315005,0.17401897419098356,0.292,19.913,4.0564,20.67,1,6,0,-0.00364,-0.42634,99.823,99.98,99.96488,90.9077,14.828,201,243,0.0625,0,341.54,99.98,0,miao_PtRCC-PD_020
95.332,87.71000000000001,8.18173759498,0,0,0.09641231365211256,0.18455408843124055,0.012,1.3767,0.22619,17898,1,0,0,-0.07232,-0.23338,99.478,92,90.4339,77.404,0,161,261,0,0,0,70,0,miao_PtRCC-PD_020
99.97,99.98,6.193693539349999,0,0,0.06331763748080044,0.14545491790254395,0.086,77,60.398,2126.8,0,1,13,-0.18351,-0.4673,99.9595,99.8,99.87784,99.81775,3.0456,176,207,0.02631,0,1.6222,99.94,0,miao_PtRCC-PD_020
98.801,86.73,1.42038950732,0.04401,0.99994,0.12087283422577944,0.17949103722909676,0.341,5.0731,0.40861,1435,1,0,0,-0.2161,-0.21932,98.19,97,97.1614,100,0,255,412,0.22949,0.01798,0,97,0,miao_PtRCC-PD_021
99.752,97.71,0.151548853233,0.99994,1,0.06421922890493881,0.23627382701503596,0,34.301,4.8909,281.41,1,1,0,-0.21591,0.31829,99.871,99.8,99.16352,100,5.0592,224,276,0.01944,4.8906,0,99.92,0,miao_PtRCC-PD_021
99.758,87.82,0.0314035982956,6e-5,0.50001,0.13658434482291004,0.20647400728949183,0,1.4187,1.3567,7.49,1,2,0,0.2021,0.28972,98.35,98,99.25989,100,3.9189,153,281,0.01303,0.00335,0,99.8,0,miao_PtRCC-PD_021
99.835,99.87,43.306637398,0,0.99994,0.08999594968284275,0.2906439280395575,0.304,136.46,24.173,649.69,1,5,8,0.28795,0.32865,99.834,99.5,99.67534,100,14.358,133,228,0.24997,0,189.02,99.6,0,miao_PtRCC-PD_021
99.835,99.87,8.36278685565,0,0.99994,0.08999594968284275,0.2906439280395575,0.304,136.46,24.173,649.69,1,8,8,0.28795,0.32865,99.834,99.5,99.73449,100,22.871,133,228,0.24997,0,58.145,99.98,0,miao_PtRCC-PD_021
99.902,99.87,1.14135682269,0,0.99994,0.12969498757663045,0.2906439280395575,0.304,136.46,24.173,649.69,1,4,8,0.28795,0.32865,99.834,99.7,99.79754,100,14.432,133,228,0.19734,0,5.0074,99.94,0,miao_PtRCC-PD_021
99.217,96.72,5.39726046736,0.99994,0.99997,0.1508392982522455,0.24792627979557968,0.775,12.424,1.8731,31.93,1,1,0,0.28919,0.1878,95.63,96,98.5965,100,2.7175,224,313,0.13089,1.7769,11.367,96,0,miao_PtRCC-PD_021
99.217,99.95,0.06703304510869999,0.99994,0.99994,0.1508392982522455,0.19235744482666528,0.775,63.2,1.8731,31.93,1,1,4,0.28919,0.22328,95.63,96,98.5965,100,2.7175,224,193,0.00876,1.7769,0.14117,96,0,miao_PtRCC-PD_021
99.701,16.650000000000006,7.957809706060001,0,0,0.10879051901815118,0.0038631988156427877,0,0,1.9753,32441,1,0,36,0.2706,-1.1877,44.9,99.6,98.7898,100,4e-4,189,108,0.35993000000000003,0,0,99.93,0,miao_PtRCC-PD_021
99.626,99.97,22.6158863059,0,0.5,0.027268185774405596,0.2127722139845053,0.01399999999999999,25.333,0.63508,-156.59,1,0,3,-0.15342,-0.06945,85.7,99.5,99.24676,100,7.5e-4,218,304,0.10052,0,2.4e-4,99.93,0,miao_PtRCC-PD_022
95.406,47.5,0.135814004471,0.99994,0.99997,0.10801611807409572,0.2508109663699054,0,1.0027,1.4211,1789.2,1,0,0,-0.07859,0.26124000000000003,81.7,93,90.41460000000001,100,0.00804,154,340,0,1.421,0,97,0,miao_PtRCC-PD_022
99.962,96.66,4.4035125296399995,0.99239,1,0.09779273606839078,0.226714943930175,0,0,6.9316,89.26,1,2,1,0.31293,0.0402,99.704,99.96,99.9037,100,6.8366,217,495,0.29451,6.8788,0,99.99,0,miao_PtRCC-PD_022
99.728,78.23,30.4546289719,0,6e-5,0.12047303768541129,0.18508501225093998,0.33299999999999996,2.9035,1.9444,147.85,1,0,0,0.10899,0.04239,96.44,94,98.8176,100,1.932,100,244,0.2503,0,19.593,99.5,0,miao_PtRCC-PD_022
99.487,96.66,0.741222695407,0.99239,1,0.04583460045245802,0.22436857818841005,1,7.5958,3.0692,8457.7,1,0,0,-0.11089,-0.13556000000000001,89.2,97,98.7997,100,0.05282,188,243,0.13014,0.58117,0.03915,99.5,0,miao_PtRCC-PD_022
99.978,99.8,0.0438077059689,0,0.50191,0.03801367121298438,0.1845707876063848,0,465.95,1.2953,6.94,1,3,6,-0.41575,0.11658,97.21,99.93,99.9118,100,7.7854,192,231,0.00416,0,0,99.96,1,miao_PtRCC-PD_023
99.767,99.39,5.357106308730001,0,0,0.031826930622130045,0.19402330517681665,0.17600000000000002,2.7049,2.285,10.42,1,4,1,-0.03614,-0.24528,99.99295,99.93,99.4935,100,21.452,170,255,0.03699,0,20.226,99.97,1,miao_PtRCC-PD_023
99.935,99.95,10.0916554699,0,0,0.0505703526696496,0.1493295228921676,0.636,19.2,2.2599,56.83,0.03695000000000004,4,11,-0.03805,-0.06197,99.9449,99.8,99.81994,100,11.057,149,185,0.22383,0,70.97,99.99,1,miao_PtRCC-PD_023
99.986,95.62,1.98282313554,0.99239,0.99239,0.1242005680863496,0.19434177310816114,0.043,10.436,9.5623,133.94,1,3,0,-0.0531,0.17061,99.697,99.8,99.92191,100,6.2236,172,202,0.12716,3.1664,0.53063,99.97,1,miao_PtRCC-PD_023
22.5,91.75,18.891249801300003,1,0,0.004759780828207605,0.0073835136091053855,0.524,0.74667,0.04451,41911,1,0,0,0.5785,1.053,71.2,13,13.357,66.41499999999999,105.18,44,281,0,229.36,0,0,0,miao_PtRCC-PD_024
